date,observed,lower,median,upper
1911-06-01,25.8,25.88869921321495,26.465987645535805,27.066647133542514
1911-07-01,33.9,27.45588700615266,28.042006937461927,28.607589698894728
1911-08-01,34.3,26.634204986186447,27.22374006460923,27.823134647174935
1911-09-01,31.2,23.482936543640992,24.000482581938996,24.640787210529254
1911-10-01,20.3,18.365569731355937,18.99603346883778,19.560995141200607
1911-11-01,14.1,12.744168877354813,13.337591736818325,13.9476080263611
1911-12-01,10.6,9.834680195643742,10.413372748091877,11.008522951335596
1912-01-01,9.5,8.895634149619168,9.483986954993162,10.075692229812576
1912-02-01,15.3,10.140503849810907,10.745116936006802,11.285051478125133
1912-03-01,16.7,14.64217598104121,15.226578610531243,15.813575159408234
1912-04-01,19.6,18.902240463940263,19.423982262956905,20.009286593041544
1912-05-01,28.4,23.59637545766566,24.252759262746395,24.910431135255035
1912-06-01,28.2,25.894266380341495,26.495522845719165,27.108665384475234
1912-07-01,31.5,27.437407286620086,28.06593561858485,28.64533912257895
1912-08-01,23.1,26.665161031612772,27.234301628449906,27.822784011165854
1912-09-01,17.2,23.40608926219189,24.01530190275421,24.640347625482107
1912-10-01,17.3,18.394835513049898,18.978722747718813,19.56559727430469
1912-11-01,9.6,12.748562246903637,13.359873662239576,13.992390298971761
1912-12-01,12.8,9.850937613881213,10.406689186679717,11.014669948558488
1913-01-01,9.9,8.93570305580613,9.505215113640002,10.067214565835659
1913-02-01,12.5,10.21178200876325,10.778443899529965,11.285288131212118
1913-03-01,16.5,14.680267070345913,15.274017228447502,15.820341834791996
1913-04-01,24.9,18.89153043981707,19.472171664258212,20.04243693079597
1913-05-01,27.7,23.667466704556862,24.27120946002216,24.922123170225156
1913-06-01,28.5,25.9889093530635,26.576204663561192,27.15708066631378
1913-07-01,25.6,27.509442237272506,28.10880840320279,28.704169374222904
1913-08-01,27.4,26.72010837335925,27.30113172232398,27.881295140817336
1913-09-01,21.6,23.51330217241487,24.04572880407984,24.714201796585193
1913-10-01,20.7,18.482757510750265,19.05621724702123,19.6227713981103
1913-11-01,15.2,12.85264671325543,13.416640653905628,14.013490357041986
1913-12-01,11.0,9.877451534886303,10.491892989258572,11.050730025706706
1914-01-01,10.5,8.950222746577456,9.555177829563474,10.13838764433359
1914-02-01,14.6,10.23880266792689,10.843854679082359,11.379896063958215
1914-03-01,17.8,14.723598189136329,15.325019497051624,15.85161133508195
1914-04-01,23.3,18.959284744708135,19.52304688889005,20.07729114819965
1914-05-01,26.5,23.691296612717867,24.339504007886887,24.980527547929658
1914-06-01,25.5,26.072202586128167,26.590513816838126,27.161215593832083
1914-07-01,29.0,27.526650394403095,28.14097797953709,28.707607912800864
1914-08-01,28.4,26.729320993186768,27.35625353369741,27.909177271769668
1914-09-01,25.8,23.516418549106035,24.10616788110046,24.74160797277172
1914-10-01,17.4,18.468292426552594,19.09354647637207,19.671849370955933
1914-11-01,15.9,12.835034988147449,13.470514567412799,14.050677109775656
1914-12-01,14.6,9.955205726786026,10.520561233608026,11.109404951080446
1915-01-01,10.3,9.039138365451173,9.601720116319541,10.147640374780154
